ID,PHY_mpb
2996,0
2997,150
2998,0
2999,150
3000,150
3001,150
3002,150
3003,150
3004,150
3005,0
3006,150
3007,150
3008,0
3009,0
3010,0
3011,150
3012,0
3013,0
3014,150
3015,0
3016,150
3017,150
3018,150
3019,150
3020,150
3021,150
3022,150
3023,150
3024,150
3025,150
3026,0
3027,0
3028,150
3029,0
3030,0
3031,150
3032,0
3033,0
3034,0
3035,0
3036,0
3037,150
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,150
3047,0
3048,0
3049,0
3050,150
3051,0
3052,0
3053,150
3054,150
3055,0
3056,0
3057,0
3058,0
3059,150
3060,0
3061,150
3062,0
3063,150
3064,0
3065,0
3066,150
3067,150
3068,0
3069,150
3070,0
3071,150
3072,150
3073,150
3074,0
3075,0
3076,150
3077,0
3078,0
3079,0
3080,150
3081,0
3082,150
3083,150
3084,150
3085,150
3086,150
3087,150
3088,150
3089,150
3090,150
3091,0
3092,150
3093,150
3094,150
3095,150
3096,150
3097,150
3098,150
3099,0
3100,0
3101,0
3102,150
3103,150
3104,150
3105,0
3106,0
3107,150
3108,150
3109,150
3110,150
3111,0
3112,150
3113,150
3114,150
3115,150
3116,150
3117,0
3118,0
3119,0
3120,0
3121,150
3122,0
3123,0
3124,150
3125,0
3126,0
3127,0
3128,0
3129,150
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,150
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,150
3145,150
3146,150
3147,0
3148,0
3149,150
3150,0
3151,150
3152,0
3153,150
3154,0
3155,0
3156,0
3157,0
3158,150
3159,150
3160,150
3161,150
3162,0
3163,0
3164,150
3165,150
3166,150
3167,150
3168,0
3169,0
3170,150
3171,0
3172,0
3173,150
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,150
3181,0
3182,150
3183,150
3184,150
3185,150
3186,0
3187,0
3188,0
3189,0
3190,0
3191,150
3192,150
3193,0
3194,0
3195,150
3196,0
3197,0
3198,0
3199,150
3200,150
3201,150
3202,0
3203,150
3204,150
3205,0
3206,150
3207,0
3208,0
3209,150
3210,0
3211,0
3212,150
3213,0
3214,150
3215,150
3216,0
3217,0
3218,150
3219,150
3220,0
3221,0
3222,150
3223,0
3224,0
3225,0
3226,150
3227,0
3228,150
3229,150
3230,0
3231,150
3232,150
3233,150
3234,150
3235,150
3236,0
3237,0
3238,150
3239,150
3240,150
3241,0
3242,150
3243,150
3244,0
3245,150
3246,0
3247,150
3248,150
3249,150
3250,0
3251,150
3252,0
3253,0
3254,150
3255,150
3256,0
3257,0
3258,0
3259,150
3260,150
3261,0
3262,150
3263,0
3264,150
3265,150
3266,150
3267,150
3268,0
3269,0
3270,150
3271,0
3272,150
3273,150
3274,150
3275,0
3276,150
3277,0
3278,150
3279,0
3280,150
3281,150
3282,150
3283,0
3284,150
3285,0
3286,0
3287,150
3288,150
3289,0
3290,150
3291,150
3292,0
3293,150
3294,150
3295,0
3296,0
3297,150
3298,150
3299,0
3300,0
3301,0
3302,0
3303,0
3304,150
3305,0
3306,0
3307,150
3308,150
3309,150
3310,150
3311,150
3312,150
3313,150
3314,150
3315,150
3316,0
3317,0
3318,0
3319,0
3320,150
3321,150
3322,0
3323,0
3324,0
3325,150
3326,0
3327,150
3328,0
3329,150
3330,150
3331,0
3332,0
3333,150
3334,0
3335,0
3336,0
3337,150
3338,0
3339,0
3340,150
3341,150
3342,150
3343,150
3344,150
3345,0
3346,0
3347,150
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,150
3358,150
3359,0
3360,0
3361,0
3362,150
3363,0
3364,0
3365,150
3366,0
3367,0
3368,0
3369,0
3370,150
3371,0
3372,150
3373,0
3374,0
3375,0
3376,0
3377,150
3378,150
3379,150
3380,0
3381,150
3382,150
3383,0
3384,0
3385,150
3386,150
3387,150
3388,150
3389,150
3390,150
3391,0
3392,0
3393,0
3394,150
3395,0
3396,150
3397,150
3398,150
3399,150
3400,150
3401,0
3402,150
3403,0
3404,150
3405,150
3406,150
3407,150
3408,150
3409,0
3410,0
3411,0
3412,150
3413,0
3414,0
3415,0
3416,0
3417,0
3418,0
3419,150
3420,150
3421,150
3422,150
3423,0
3424,150
3425,150
3426,150
3427,150
3428,150
3429,0
3430,0
3431,0
3432,150
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,150
3441,150
3442,150
3443,150
3444,0
3445,0
3446,150
3447,0
3448,150
3449,150
3450,150
3451,0
3452,150
3453,150
3454,0
3455,0
3456,150
3457,0
3458,0
3459,150
3460,150
3461,150
3462,150
3463,150
3464,0
3465,150
3466,0
3467,150
3468,0
3469,150
3470,150
3471,150
3472,150
3473,150
3474,150
3475,150
3476,150
3477,150
3478,150
3479,150
3480,150
3481,150
3482,150
3483,150
3484,150
3485,150
3486,150
3487,150
3488,0
3489,150
3490,150
3491,150
3492,150
3493,150
3494,150
3495,150
3496,0
3497,150
3498,150
3499,150
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,150
3507,150
3508,150
3509,0
3510,0
3511,150
3512,0
3513,150
3514,0
3515,150
3516,0
3517,0
3518,0
3519,150
3520,0
3521,0
3522,150
3523,150
3524,0
3525,0
3526,150
3527,150
3528,150
3529,150
3530,150
3531,150
3532,150
3533,0
3534,0
3535,0
3536,0
3537,0
3538,150
3539,150
3540,150
3541,150
3542,150
3543,150
3544,150
3545,150
3546,150
3547,150
3548,150
3549,150
3550,150
3551,150
3552,150
3553,0
3554,150
3555,150
3556,150
3557,150
3558,150
3559,150
3560,150
3561,150
3562,150
3563,150
3564,150
3565,150
3566,150
3567,0
3568,0
3569,150
3570,150
3571,0
3572,0
3573,150
3574,150
3575,150
3576,0
3577,0
3578,0
3579,150
3580,0
3581,150
3582,0
3583,150
3584,150
3585,150
3586,0
3587,150
3588,0
3589,0
3590,0
3591,150
3592,0
3593,0
3594,150
3595,0
3596,0
3597,150
3598,150
3599,150
3600,150
3601,150
3602,150
3603,150
3604,0
3605,150
3606,150
3607,150
3608,150
3609,150
3610,150
3611,150
3612,150
3613,150
3614,150
3615,150
3616,150
3617,150
3618,150
3619,150
3620,150
3621,150
3622,150
3623,150
3624,0
3625,0
3626,0
3627,0
3628,0
3629,150
3630,150
3631,150
3632,150
3633,0
3634,150
3635,0
3636,0
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,150
3644,0
3645,150
3646,0
3647,150
3648,150
3649,150
3650,150
3651,150
3652,150
3653,150
3654,0
3655,150
3656,150
3657,150
3658,150
3659,150
3660,150
3661,150
3662,150
3663,150
3664,150
3665,150
3666,150
3667,0
3668,0
3669,0
3670,0
3671,150
3672,150
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,150
3683,0
3684,150
3685,150
3686,0
3687,150
3688,0
3689,150
3690,0
3691,150
3692,150
3693,150
3694,150
3695,150
3696,150
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,150
3708,0
3709,0
3710,0
3711,150
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,150
3719,150
3720,150
3721,150
3722,0
3723,0
3724,150
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,150
3736,0
3737,0
3738,150
3739,150
3740,150
3741,150
3742,150
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,150
3754,0
3755,0
3756,150
3757,150
3758,150
3759,150
3760,150
3761,150
3762,0
3763,150
3764,0
3765,0
3766,0
3767,150
3768,0
3769,150
3770,150
3771,0
3772,150
3773,150
3774,150
3775,150
3776,150
3777,150
3778,150
3779,150
3780,150
3781,150
3782,150
3783,0
3784,150
3785,150
3786,150
3787,150
3788,0
3789,0
3790,150
3791,150
3792,150
3793,150
3794,150
3795,150
3796,150
3797,150
3798,0
3799,0
3800,0
3801,0
3802,0
3803,150
3804,150
3805,150
3806,150
3807,150
3808,150
3809,150
3810,150
3811,0
3812,0
3813,0
3814,0
3815,0
3816,150
3817,150
3818,150
3819,150
3820,150
3821,150
3822,150
3823,150
3824,0
3825,0
3826,0
3827,0
3828,150
3829,150
3830,150
3831,150
3832,150
3833,150
3834,150
3835,150
3836,0
3837,0
3838,0
3839,0
3840,150
3841,150
3842,150
3843,150
3844,150
3845,150
3846,150
3847,150
3848,0
3849,0
3850,0
3851,150
3852,150
3853,150
3854,150
3855,150
3856,150
3857,150
3858,150
3859,150
3860,150
3861,150
3862,150
3863,150
3864,150
3865,150
3866,150
3867,150
3868,150
3869,150
3870,150
3871,150
3872,150
3873,150
3874,150
3875,150
3876,150
3877,150
3878,150
3879,150
3880,150
3881,150
3882,150
3883,150
3884,150
3885,150
3886,150
3887,150
3888,150
3889,150
3890,150
3891,150
3892,150
3893,150
3894,150
3895,150
3896,150
3897,150
3898,150
3899,150
3900,150
3901,150
3902,150
3903,150
3904,150
3905,150
3906,150
3907,150
3908,150
3909,150
3910,150
3911,150
3912,150
3913,150
3914,150
3915,150
3916,150
3917,150
3918,150
3919,150
3920,150
3921,150
3922,150
3923,150
3924,150
3925,150
3926,150
3927,150
3928,150
3929,150
3930,150
3931,150
3932,150
3933,150
3934,150
3935,150
3936,150
3937,150
3938,150
3939,150
3940,150
3941,150
3942,150
3943,150
3944,150
3945,150
3946,150
3947,150
3948,150
3949,150
3950,150
3951,150
3952,150
3953,150
3954,150
3955,150
3956,150
3957,150
3958,150
3959,150
3960,150
3961,150
3962,150
3963,150
3964,150
3965,150
3966,150
3967,150
3968,150
3969,150
3970,150
3971,150
3972,150
3973,150
3974,150
3975,150
3976,150
3977,150
3978,150
3979,150
3980,150
3981,150
3982,150
3983,150
3984,150
3985,150
3986,150
3987,150
3988,150
3989,150
3990,150
3991,150
3992,150
3993,150
3994,150
3995,150
3996,150
3997,150
3998,150
3999,150
4000,150
4001,150
4002,150
4003,150
4004,150
4005,150
4006,150
4007,150
4008,150
4009,150
4010,150
4011,150
4012,150
4013,150
4014,150
4015,150
4016,150
4017,150
4018,150
4019,150
4020,150
4021,150
4022,150
4023,150
4024,150
4025,150
4026,150
4027,150
4028,150
4029,150
4030,150
4031,150
4032,150
4033,150
4034,150
4035,150
4036,150
4037,150
4038,150
4039,150
4040,150
4041,150
4042,150
4043,150
4044,150
4045,150
4046,150
4047,150
4048,150
4049,150
4050,150
4051,150
4052,150
4053,150
4054,150
4055,150
4056,150
4057,150
4058,150
4059,150
4060,150
4061,150
4062,150
4063,150
4064,150
4065,150
4066,150
4067,150
4068,150
4069,150
4070,150
4071,150
4072,150
4073,150
4074,150
4075,150
4076,150
4077,150
4078,150
4079,150
4080,150
4081,150
4082,150
4083,150
4084,150
4085,150
4086,150
4087,150
4088,150
4089,150
4090,150
4091,150
4092,150
4093,150
4094,150
4095,150
4096,150
4097,150
4098,150
4099,150
4100,150
4101,150
4102,150
4103,150
4104,150
4105,150
4106,150
4107,150
4108,150
4109,150
4110,150
4111,150
4112,150
4113,150
4114,150
4115,150
4116,150
4117,150
4118,150
4119,150
4120,150
4121,150
4122,150
4123,150
4124,150
4125,150
4126,150
4127,150
4128,150
4129,150
4130,150
4131,150
4132,150
4133,150
4134,150
4135,150
4136,150
4137,150
4138,150
4139,150
4140,150
4141,150
4142,150
4143,150
4144,150
4145,150
4146,150
4147,150
4148,150
4149,150
4150,150
4151,150
4152,150
4153,150
4154,150
4155,150
4156,150
4157,150
4158,150
4159,150
4160,150
4161,150
4162,150
4163,150
4164,150
4165,150
4166,150
4167,150
4168,150
4169,150
4170,150
4171,150
4172,150
4173,150
4174,150
4175,150
4176,150
4177,150
4178,150
4179,150
4180,150
4181,150
4182,150
4183,150
4184,150
4185,150
4186,150
4187,150
4188,150
4189,150
4190,150
4191,150
4192,150
4193,150
4194,150
4195,150
4196,150
4197,150
4198,150
4199,150
4200,150
4201,150
4202,150
4203,150
4204,150
4205,150
4206,150
4207,150
4208,150
4209,150
4210,150
4211,150
4212,150
4213,150
4214,150
4215,150
4216,150
4217,150
4218,150
4219,150
4220,150
4221,150
4222,150
4223,150
4224,150
4225,150
4226,150
4227,150
4228,150
4229,150
4230,150
4231,150
4232,150
4233,150
4234,150
4235,150
4236,150
4237,150
4238,150
4239,150
4240,150
4241,150
4242,150
4243,150
4244,150
4245,150
4246,150
4247,150
4248,150
4249,150
4250,150
4251,150
4252,150
4253,150
4254,150
4255,150
4256,150
4257,150
4258,150
4259,150
4260,150
4261,150
4262,150
4263,150
4264,150
4265,150
4266,150
4267,150
4268,150
4269,150
4270,150
4271,150
4272,150
4273,150
4274,150
4275,150
4276,150
4277,150
4278,150
4279,150
4280,150
4281,150
4282,150
4283,150
4284,150
4285,150
4286,150
4287,150
4288,150
4289,150
4290,150
4291,150
4292,150
4293,150
4294,150
4295,150
4296,150
4297,150
4298,150
4299,150
4300,150
4301,150
4302,150
4303,150
4304,150
4305,150
4306,150
4307,150
4308,150
4309,150
4310,150
4311,150
4312,150
4313,150
4314,150
4315,150
4316,150
4317,150
4318,150
4319,150
4320,150
4321,150
4322,150
4323,150
4324,150
4325,150
4326,150
4327,150
4328,150
4329,150
4330,150
4331,150
4332,150
4333,150
4334,150
4335,150
4336,150
4337,150
4338,150
4339,150
4340,150
4341,150
4342,150
4343,150
4344,150
4345,150
4346,150
4347,150
4348,150
4349,150
4350,150
4351,150
4352,150
4353,150
4354,150
4355,150
4356,150
4357,150
4358,150
4359,150
4360,150
4361,150
4362,150
4363,150
4364,150
4365,150
4366,150
4367,150
4368,150
4369,150
4370,150
4371,150
4372,150
4373,150
4374,150
4375,150
4376,150
4377,150
4378,150
4379,150
4380,150
4381,150
4382,150
4383,150
4384,150
4385,150
4386,150
4387,150
4388,150
4389,150
4390,150
4391,150
4392,150
4393,150
4394,150
4395,150
4396,150
4397,150
4398,150
4399,150
4400,150
4401,150
4402,150
4403,150
4404,150
4405,150
4406,150
4407,150
4408,150
4409,150
4410,150
4411,150
4412,150
4413,150
4414,150
4415,150
4416,150
4417,150
4418,150
4419,150
4420,150
4421,150
4422,150
4423,150
4424,150
4425,150
4426,150
4427,150
4428,150
4429,150
4430,150
4431,150
4432,150
4433,150
4434,150
4435,150
4436,150
4437,150
4438,150
4439,150
4440,150
4441,150
4442,150
4443,150
4444,150
4445,150
4446,150
4447,150
4448,150
4449,150
4450,150
4451,150
4452,150
4453,150
4454,150
4455,150
4456,150
4457,150
4458,150
4459,150
4460,150
4461,150
4462,150
4463,150
4464,150
4465,150
4466,150
4467,150
4468,150
4469,150
4470,150
4471,150
4472,150
4473,150
4474,150
4475,150
4476,150
4477,150
4478,150
4479,150
4480,150
4481,150
4482,150
4483,150
4484,150
4485,150
4486,150
4487,150
4488,150
4489,150
4490,150
4491,150
4492,150
4493,150
4494,150
4495,150
4496,150
4497,150
4498,150
4499,150
4500,150
4501,150
4502,150
4503,150
4504,150
4505,150
4506,150
4507,150
4508,150
4509,150
4510,150
4511,150
4512,150
4513,150
4514,150
4515,150
4516,150
4517,150
4518,150
4519,150
4520,150
4521,150
4522,150
4523,150
4524,150
4525,150
4526,150
4527,150
4528,150
4529,150
4530,150
4531,150
4532,150
4533,150
4534,150
4535,150
4536,150
4537,150
4538,150
4539,150
4540,150
4541,150
4542,150
4543,150
4544,150
4545,150
4546,150
4547,150
4548,150
4549,150
4550,150
4551,150
4552,150
4553,150
4554,150
4555,150
4556,150
4557,150
4558,150
4559,150
4560,150
4561,150
4562,150
4563,150
4564,150
4565,150
4566,150
4567,150
4568,150
4569,150
4570,150
4571,150
4572,150
4573,150
4574,150
4575,150
4576,150
4577,150
4578,150
4579,150
4580,150
4581,150
4582,150
4583,150
4584,150
4585,150
4586,150
4587,150
4588,150
4589,150
4590,150
4591,150
4592,150
4593,150
4594,150
4595,150
4596,150
4597,150
4598,150
4599,150
4600,150
4601,150
4602,150
4603,150
4604,150
4605,150
4606,150
4607,150
4608,150
4609,150
4610,150
4611,150
4612,150
4613,150
4614,150
4615,150
4616,150
4617,150
4618,150
4619,150
4620,150
4621,150
4622,150
4623,150
4624,150
4625,150
4626,150
4627,150
4628,150
4629,150
4630,150
4631,150
4632,150
4633,150
4634,150
4635,150
4636,150
4637,150
4638,150
4639,150
4640,150
4641,150
4642,150
4643,150
4644,150
4645,150
4646,150
4647,150
4648,150
4649,150
4650,150
4651,150
4652,150
4653,150
4654,150
4655,150
4656,150
4657,150
4658,150
4659,150
4660,150
4661,150
4662,150
4663,150
4664,150
4665,150
4666,150
4667,150
4668,150
4669,150
4670,150
4671,150
4672,150
4673,150
4674,150
4675,150
4676,150
4677,150
4678,150
4679,150
4680,150
4681,150
4682,150
4683,150
4684,150
4685,150
4686,150
4687,150
4688,150
4689,150
4690,150
4691,150
4692,150
4693,150
4694,150
4695,150
4696,150
4697,150
4698,150
4699,150
4700,150
4701,150
4702,150
4703,150
4704,150
4705,150
4706,150
4707,150
4708,150
4709,150
4710,150
4711,150
4712,150
4713,150
4714,150
4715,150
4716,150
4717,150
4718,150
4719,150
4720,150
4721,150
4722,150
4723,150
4724,150
4725,150
4726,150
4727,150
4728,150
4729,150
4730,150
4731,150
4732,150
4733,150
4734,150
4735,150
4736,150
4737,150
4738,150
4739,150
4740,150
4741,150
4742,150
4743,150
4744,150
4745,150
4746,150
4747,150
4748,150
4749,150
4750,150
4751,150
4752,150
4753,150
4754,150
4755,150
4756,150
4757,150
4758,150
4759,150
4760,150
4761,150
4762,150
4763,150
4764,150
4765,150
4766,150
4767,150
4768,150
4769,150
4770,150
4771,150
4772,150
4773,150
4774,150
4775,150
4776,150
4777,150
4778,150
4779,150
4780,150
4781,150
4782,150
4783,150
4784,150
4785,150
4786,150
4787,150
4788,150
4789,150
4790,150
4791,150
4792,150
4793,150
4794,150
4795,150
4796,150
4797,150
4798,150
4799,150
4800,150
4801,150
4802,150
4803,150
4804,150
4805,150
4806,150
4807,150
4808,150
4809,150
4810,150
4811,150
4812,150
4813,150
4814,150
4815,150
4816,150
4817,150
4818,150
4819,150
4820,150
4821,150
4822,150
4823,150
4824,150
4825,150
4826,150
4827,150
4828,150
4829,150
4830,150
4831,150
4832,150
4833,150
4834,150
4835,150
4836,150
4837,150
4838,150
4839,150
4840,150
4841,150
4842,150
4843,150
4844,150
4845,150
4846,150
4847,150
4848,150
4849,150
4850,150
4851,150
4852,150
4853,150
4854,150
4855,150
4856,150
4857,150
4858,150
4859,150
4860,150
4861,150
4862,150
4863,150
4864,150
4865,150
4866,150
4867,150
4868,150
4869,150
4870,150
4871,150
4872,150
4873,150
4874,150
4875,150
4876,150
4877,150
4878,150
4879,150
4880,150
4881,150
4882,150
4883,150
4884,150
4885,150
4886,150
4887,150
4888,150
4889,150
4890,150
4891,150
4892,150
4893,150
4894,150
4895,150
4896,150
4897,150
4898,150
4899,150
4900,150
4901,150
4902,150
4903,150
4904,150
4905,150
4906,150
4907,150
4908,150
4909,150
4910,150
4911,150
4912,150
4913,150
4914,150
4915,150
4916,150
4917,150
4918,150
4919,150
4920,150
4921,150
4922,150
4923,150
4924,150
4925,150
4926,150
4927,150
4928,150
4929,150
4930,150
4931,150
4932,150
4933,150
4934,150
4935,150
4936,150
4937,150
4938,150
4939,150
4940,150
4941,150
4942,150
4943,150
4944,150
4945,150
4946,150
4947,150
4948,150
4949,150
4950,150
4951,150
4952,150
4953,150
4954,150
4955,150
4956,150
4957,150
4958,150
4959,150
4960,150
4961,150
4962,150
4963,150
4964,150
4965,150
4966,150
4967,150
4968,150
4969,150
4970,150
4971,150
4972,150
4973,150
4974,150
4975,150
4976,150
4977,150
4978,150
4979,150
4980,150
4981,150
4982,150
4983,150
4984,150
4985,150
4986,150
4987,150
4988,150
4989,150
4990,150
4991,150
4992,150
4993,150
4994,150
4995,150
4996,150
4997,150
4998,150
4999,150
5000,150
5001,150
5002,150
5003,150
5004,150
5005,150
5006,150
5007,150
5008,150
5009,150
5010,150
5011,150
5012,150
5013,150
5014,150
5015,150
5016,150
5017,150
5018,150
5019,150
5020,150
5021,150
5022,150
5023,150
5024,150
5025,150
5026,150
5027,150
5028,150
5029,150
5030,150
5031,150
5032,150
5033,150
5034,150
5035,150
5036,150
5037,150
5038,150
5039,150
5040,150
5041,150
5042,150
5043,150
5044,150
5045,150
5046,150
5047,150
5048,150
5049,150
5050,150
5051,150
5052,150
5053,150
5054,150
5055,150
5056,150
5057,150
5058,150
5059,150
5060,150
5061,150
5062,150
5063,150
5064,150
5065,150
5066,150
5067,150
5068,150
5069,150
5070,150
5071,150
5072,150
5073,150
5074,150
5075,150
5076,150
5077,150
5078,150
5079,150
5080,150
5081,150
5082,150
5083,150
5084,150
5085,150
5086,150
5087,150
5088,150
5089,150
5090,150
5091,150
5092,150
5093,150
5094,150
5095,150
5096,150
5097,150
5098,150
5099,150
5100,150
5101,150
5102,150
5103,150
5104,150
5105,150
5106,150
5107,150
5108,150
5109,150
5110,150
5111,150
5112,150
5113,150
5114,150
5115,150
5116,150
5117,150
5118,150
5119,150
5120,150
5121,150
5122,150
5123,150
5124,150
5125,150
5126,150
5127,150
5128,150
5129,150
5130,150
5131,150
5132,150
5133,150
5134,150
5135,150
5136,150
5137,150
5138,150
5139,150
5140,150
5141,150
5142,150
5143,150
5144,150
5145,150
5146,150
5147,150
5148,150
5149,150
5150,150
5151,150
5152,150
5153,150
5154,150
5155,150
5156,150
5157,150
5158,150
5159,150
5160,150
5161,150
5162,150
5163,150
5164,150
5165,150
5166,150
5167,150
5168,150
5169,150
5170,150
5171,150
5172,150
5173,150
5174,150
5175,150
5176,150
5177,150
5178,150
5179,150
5180,150
5181,150
5182,150
5183,150
5184,150
5185,150
5186,150
5187,150
5188,150
5189,150
5190,150
5191,150
5192,150
5193,150
5194,150
5195,150
5196,150
5197,150
5198,150
5199,150
5200,150
5201,150
5202,150
5203,150
5204,150
5205,150
5206,150
5207,150
5208,150
5209,150
5210,150
5211,150
5212,150
5213,150
5214,150
5215,150
5216,150
5217,150
5218,150
5219,150
5220,150
5221,150
5222,150
5223,150
5224,150
5225,150
5226,150
5227,150
5228,150
5229,150
5230,150
5231,150
5232,150
5233,150
5234,150
5235,150
5236,150
5237,150
5238,150
5239,150
5240,150
5241,150
5242,150
5243,150
5244,150
5245,150
5246,150
5247,150
5248,150
5249,150
5250,150
5251,150
5252,150
5253,150
5254,150
5255,150
5256,150
5257,150
5258,150
5259,150
5260,150
5261,150
5262,150
5263,150
5264,150
5265,150
5266,150
5267,150
5268,150
5269,150
5270,150
5271,150
5272,150
5273,150
5274,150
5275,150
5276,150
5277,150
5278,150
5279,150
5280,150
5281,150
5282,150
5283,150
5284,150
5285,150
5286,150
5287,150
5288,150
5289,150
5290,150
5291,150
5292,150
5293,150
5294,150
5295,150
5296,150
5297,150
5298,150
5299,150
5300,150
5301,150
5302,150
5303,150
5304,150
5305,150
5306,150
5307,150
5308,150
5309,150
5310,150
5311,150
5312,150
5313,150
5314,150
5315,150
5316,150
5317,150
5318,150
5319,150
5320,150
5321,150
5322,150
5323,150
5324,150
5325,150
5326,150
5327,150
5328,150
5329,150
5330,150
5331,150
5332,150
5333,150
5334,150
5335,150
5336,150
5337,150
5338,150
5339,150
5340,150
5341,150
5342,150
5343,150
5344,150
5345,150
5346,150
5347,150
5348,150
5349,150
5350,150
5351,150
5352,150
5353,150
5354,150
5355,150
5356,150
5357,150
5358,150
5359,150
5360,150
5361,150
5362,150
5363,150
5364,150
5365,150
5366,150
5367,150
5368,150
5369,150
5370,150
5371,150
5372,150
5373,150
5374,150
5375,150
5376,150
5377,150
5378,150
5379,150
5380,150
5381,150
5382,150
5383,150
5384,150
5385,0
5386,150
5387,150
5388,150
5389,150
5390,150
5391,150
5392,150
5393,150
5394,150
5395,150
5396,150
5397,150
5398,150
5399,150
5400,150
5401,150
5402,150
5403,150
5404,150
5405,150
5406,150
5407,150
5408,150
5409,150
5410,150
5411,150
5412,150
5413,150
5414,150
5415,150
5416,150
5417,150
5418,150
5419,150
5420,150
5421,150
5422,150
5423,150
5424,150
5425,150
5426,150
5427,150
5428,150
5429,150
5430,150
5431,150
5432,150
5433,150
5434,150
5435,150
5436,150
5437,150
5438,150
5439,150
5440,150
5441,150
5442,150
5443,150
5444,150
5445,150
5446,150
5447,150
5448,150
5449,150
5450,150
5451,150
5452,150
5453,150
5454,150
5455,150
5456,150
5457,150
5458,150
5459,150
5460,150
5461,150
5462,150
5463,150
5464,150
5465,150
5466,150
5467,150
5468,150
5469,150
5470,150
5471,150
5472,150
5473,150
5474,150
5475,150
5476,150
5477,150
5478,150
5479,150
5480,150
5481,150
5482,150
5483,150
5484,150
5485,150
5486,150
5487,150
5488,150
5489,150
5490,150
5491,150
5492,150
5493,150
5494,150
5495,150
5496,150
5497,150
5498,150
5499,150
5500,150
5501,150
5502,150
5503,150
5504,150
5505,150
5506,150
5507,150
5508,150
5509,150
5510,150
5511,150
5512,150
5513,150
5514,150
5515,150
5516,150
5517,150
5518,150
5519,150
5520,150
5521,150
5522,150
5523,150
5524,150
5525,150
5526,150
5527,150
5528,150
5529,150
5530,150
5531,150
5532,150
5533,150
5534,150
5535,150
5536,150
5537,150
5538,150
5539,150
5540,150
5541,150
5542,150
5543,150
5544,150
5545,150
5546,150
5547,150
5548,150
5549,150
5550,150
5551,150
5552,150
5553,150
5554,150
5555,150
5556,150
5557,150
5558,150
5559,150
5560,150
5561,150
5562,150
5563,150
5564,150
5565,150
5566,150
5567,150
5568,150
5569,150
5570,150
5571,150
5572,150
5573,150
5574,150
5575,150
5576,150
5577,150
5578,150
5579,150
5580,150
5581,150
5582,150
5583,150
5584,150
5585,150
5586,150
5587,150
5588,150
5589,150
5590,150
5591,150
5592,150
5593,150
5594,150
5595,150
5596,150
5597,150
5598,150
5599,150
5600,150
5601,150
5602,150
5603,150
5604,150
5605,150
5606,150
5607,150
5608,150
5609,150
5610,150
5611,150
5612,150
5613,150
5614,150
5615,150
5616,150
5617,150
5618,150
5619,150
5620,150
5621,150
5622,150
5623,150
5624,150
5625,150
5626,150
5627,150
5628,150
5629,150
5630,150
5631,150
5632,150
5633,150
5634,150
5635,150
5636,150
5637,150
5638,150
5639,150
5640,150
5641,150
5642,150
5643,150
5644,150
5645,150
5646,150
5647,150
5648,150
5649,150
5650,150
5651,150
5652,150
5653,150
5654,150
5655,150
5656,150
5657,150
5658,150
5659,150
5660,150
5661,150
5662,150
5663,150
5664,150
5665,150
5666,150
5667,150
5668,150
5669,150
5670,150
5671,150
5672,150
5673,150
5674,150
5675,150
5676,150
5677,150
5678,150
5679,150
5680,150
5681,150
5682,150
5683,150
5684,150
5685,150
5686,150
5687,150
5688,150
5689,150
5690,150
5691,150
5692,150
5693,150
5694,150
5695,150
5696,150
5697,150
5698,150
5699,150
5700,150
5701,150
5702,150
5703,150
5704,150
5705,150
5706,150
5707,150
5708,150
5709,150
5710,150
5711,150
5712,150
5713,150
5714,150
5715,150
5716,150
5717,150
5718,150
5719,150
5720,150
5721,150
5722,150
5723,150
5724,150
5725,150
5726,150
5727,150
5728,150
5729,150
5730,150
5731,150
5732,150
5733,150
5734,150
5735,150
5736,150
5737,150
5738,150
5739,150
5740,150
5741,150
5742,150
5743,150
5744,150
5745,150
5746,150
5747,150
5748,150
5749,150
5750,150
5751,150
5752,150
5753,150
5754,150
5755,150
5756,150
5757,150
5758,150
5759,150
5760,150
5761,150
5762,150
5763,150
5764,150
5765,150
5766,150
5767,150
5768,150
5769,150
5770,150
5771,150
5772,150
5773,150
5774,150
5775,150
5776,150
5777,150
5778,150
5779,150
5780,150
5781,150
5782,150
5783,150
5784,150
5785,150
5786,150
5787,150
5788,150
5789,150
5790,150
5791,150
5792,150
